id,name,latitude,longitude,dpcapacity,online_date
37440,Paulina Ave & Fargo Ave,41.7564835883,-87.6818777541,19,6/29/2013
92503,Union Pl & Columbia St,41.7621762187,-87.6732127114,9,3/4/2016
42353,Federal Ave & Altgeld Ave,41.8886594313,-87.6826032474,15,6/27/2014
6315,Museum Ave & Wabansia Rd,41.867861914,-87.6583080388,18,4/7/2014
90957,Stetson Ave & Flournoy Ave,41.7073317071,-87.6312815045,14,12/7/2013
54373,Green Ct & Belle Ave,41.7101777978,-87.6458140333,22,7/29/2014
74609,Field Ave & Leland Ave,41.8252524853,-87.5286653486,16,10/12/2015
29328,Wentworth Ave & Altgeld Way,41.7585877252,-87.5552138846,1,13/26/2013
26520,Ravenswood Dearborn & Clark St,41.7243239643,-87.6326313829,9,9/23/2013
76602,Damen Ct & Merchandise Plaine,41.7428604217,-87.6984647556,15,12/6/2014
78650,Halsted Ave & Exchange St,41.7849791057,-87.576942193,23,6/17/2014
92804,Jeffery Ave & Evergreen St,41.7949473325,-87.6453973652,6,10/2/2013
35206,Fairfield Ave & Adams Ave,41.7758019644,-87.650207848,1,1/11/2016
78444,Streeter Ave & Chestnut St,41.7297634639,-87.594075257,11,6/22/2014
35941,Conservatory Ave & North St,41.7993936384,-87.5933614006,4,9/6/2013
37287,Manor Grove & Pershing St,41.719926851,-87.598778021,20,10/23/2013
57930,Washtenaw Ave & Balbo St,41.7250823616,-87.506221036,8,7/23/2013
49118,Marshfield Ave & Superior St,41.7987209561,-87.507166174,23,12/26/2016
50390,Union Chicago & Junior Rd,41.8932517513,-87.5385423159,10,9/11/2014
82812,Oakley Chicago & Fletcher Ave,41.8509260949,-87.6151736263,14,9/1/2014
25769,Morgan Ave & Kingsbury Blvd,41.7760777036,-87.5534396678,5,5/5/2013
68680,Ridgeland Blvd & Erie Rd,41.8529157981,-87.5075509031,16,4/19/2014
79317,Wentworth Ave & Blackhawk Ave,41.7083906436,-87.6878013186,24,5/14/2014
56885,Valli Chicago & Greenleaf Rd,41.86151997,-87.6802466799,14,2/22/2014
89376,Orleans Ave & Delaware St,41.8313403596,-87.552796929,18,7/2/2014
34697,Dearborn Ave & Leland Ave,41.7918507187,-87.5407256595,1,6/2/2014
53920,Milwaukee St & Leavitt Ave,41.7153743632,-87.5949740922,3,12/10/2013
30462,Talman Ave & Austin St,41.8475888566,-87.5473336779,15,5/26/2016
10014,Jeffery of & Roscoe Ave,41.7321437336,-87.681483959,22,5/15/2016
85391,Seeley Rd & Belle Ave,41.7170753483,-87.5216117042,6,6/19/2013
85218,Cornell St & Diversey Ave,41.8477206588,-87.6667954752,14,12/22/2014
90687,Yates St & Taylor Mawr,41.8687702439,-87.5802668357,4,10/21/2013
91499,Jeffery Produce & Bryn Ave,41.8280795207,-87.6245614745,10,5/20/2015
18615,South St & Noyes Ave,41.710756716,-87.6144338491,5,2/14/2015
99651,Clybourn Ave & Bloomingdale St,41.8414114254,-87.5144346016,21,1/16/2016
13831,Cornell Ave & North Pl,41.7610482949,-87.559366103,8,8/18/2016
70747,Greenview St & Merchandise St,41.8512739589,-87.6846969285,3,10/17/2014
20665,Lakefront Ave & Superior St,41.7351921822,-87.656489516,16,7/15/2014
2955,Perry Ave & Race St,41.7815079656,-87.5128510863,1,5/17/2015
88537,Evans Rd & Banks St,41.8581257254,-87.6911024924,2,7/31/2015
41684,Pulaski Ave & Morse Plaine,41.8483256427,-87.5603846608,16,3/16/2016
8342,Orleans Ave & Coulter St,41.7735189042,-87.6538008318,12,5/1/2013
69881,Lakefront Island & Schiller St,41.8047095586,-87.610203332,15,4/29/2016
17057,Ellis Ave & Jackson St,41.8083242974,-87.6821735208,9,12/12/2014
45204,Ogden Ave & Illinois Ave,41.885620498,-87.5541961013,15,1/7/2015
76600,Columbus Grove & Loyola Ave,41.8628011514,-87.6977729099,11,6/2/2014
55238,Stony St & Balbo Ave,41.7820889955,-87.5674082439,9,10/7/2016
49238,Hoyne Ave & Harrison Ave,41.8338560454,-87.6620564287,10,6/10/2016
86780,Aberdeen Ct & Cuyler St,41.8623768781,-87.605927203,8,9/4/2013
19473,Clarendon Ct & Archer St,41.8847644852,-87.6291419316,24,4/29/2014
1711,Fort Ave & Howard Ave,41.8907004366,-87.6534165043,6,10/9/2013
56033,Dayton Ave & Cermak Ave,41.8834681411,-87.505183498,21,5/1/2015
22350,Kingsbury Ave & Berteau St,41.8483989046,-87.6802286884,12,1/29/2015
15120,Shields Ave & Wrightwood St,41.7036232678,-87.5179786395,25,5/19/2014
58535,Ritchie Ave & Elston St,41.8080386928,-87.6602390632,3,12/15/2013
41195,Campbell St & Elston St,41.7190812907,-87.6472739464,11,12/24/2014
67646,Wentworth Pl & Ainslie St,41.8219591123,-87.6885687985,13,1/21/2014
65597,Lawndale Dr & Balmoral St,41.7658515324,-87.6093964706,13,6/22/2014
75427,Paulina Blvd & Charleston St,41.8280571839,-87.6276835684,5,2/8/2013
73362,Stetson Blvd & Jarvis St,41.849804143,-87.5155319754,11,9/12/2014
33208,Dearborn St & Elmdale Ave,41.8411218097,-87.5137630942,20,8/7/2014
65182,Laramie Ave & North St,41.8316591289,-87.6393345731,25,10/17/2014
44743,Wells Ave & Wabansia Ave,41.7293369306,-87.6640076407,17,1/11/2014
10869,Rhodes Ave & Race St,41.7006163667,-87.5405068187,22,1/4/2016
98124,Evans Ave & Melrose St,41.7006811358,-87.6661747146,22,3/16/2015
69432,Rockwell St & Church St,41.775266033,-87.574848527,2,10/9/2013
5343,Seeley St & Tilden Pl,41.8879236264,-87.5079749474,6,11/14/2014
94649,Paulina Ave & Rogers Ave,41.8750842043,-87.5487941206,13,9/14/2014
11006,Wallace Ave & Race St,41.8831113613,-87.6662954801,9,5/14/2016
12514,Carpenter St & Cortland Ave,41.8680945427,-87.6879692399,4,7/1/2013
70599,Perry Ave & South Ave,41.8592981798,-87.5064219912,6,5/18/2013
30203,Forest Ave & Superior Industry,41.8550833191,-87.5107928518,18,4/16/2015
32791,Shields Ave & Kingsbury St,41.7821087853,-87.5077870665,9,3/18/2015
71160,Keystone Ave & Luis Ave,41.7653659385,-87.6163580027,21,13/8/2015
74471,Ridgeland Blvd & Chestnut Way,41.7989512542,-87.684093335,17,8/12/2016
66126,Campbell Blvd & Diversey St,41.7585770987,-87.6783361756,21,1/18/2015
19973,Loomis Ave & Hirsch Rd,41.8415492291,-87.6578877342,10,12/25/2013
47152,Jeffery Ave & Taylor St,41.7326316772,-87.6981697479,10,10/25/2016
55842,Larrabee Ave & Waveland Ave,41.7326951025,-87.645271174,19,5/21/2015
1421,Ridgeland Ave & Wellington St,41.8721060744,-87.6239618982,5,3/7/2016
19536,Pulaski Ave & Touhy Blvd,41.7882811112,-87.6270733723,4,13/6/2014
46098,Lakeview Ct & Winona Blvd,41.8606788631,-87.5584458233,17,4/3/2015
42598,Blue Ave & Kingsbury St,41.8407340082,-87.5383154951,15,5/28/2013
67204,Commercial St & Diversey Ave,41.8482889366,-87.53601778,22,2/13/2015
34131,Larrabee Ave & Lincoln Ave,41.8865555724,-87.5182971274,15,8/7/2016
24600,Ridge St & Altgeld Ave,41.7727766356,-87.6091887028,1,6/25/2014
9592,Paulina St & Polk St,41.8197653577,-87.5759593001,23,7/14/2016
13748,Princeton Ave & Clark Ct,41.8766970428,-87.5341811293,18,10/6/2015
33121,Sedgwick Ave & Berwyn Ave,41.8577261527,-87.61324451,20,13/25/2016
82067,Fairfield St & Hubbard Ave,41.8692743897,-87.5281905628,26,11/27/2015
25931,Logan Ave & Augusta St,41.7054504085,-87.6590434387,18,2/15/2015
6940,Richmond Ave & Hyde St,41.8169180438,-87.6357190551,17,4/29/2015
11293,Central Ave & Eastwood Ave,41.8955586363,-87.6228445248,1,13/3/2015
36378,Albany Ave & Charleston St,41.8097384672,-87.5244714699,6,10/8/2015
15334,Elmwood Blvd & Pearson St,41.7750784181,-87.6232886093,26,7/21/2014
99307,Columbus Ave & Superior Park,41.8229359201,-87.6998455852,12,7/7/2015
82961,Fairbanks Grove & Morse St,41.7605091883,-87.6647412166,2,4/21/2013
54060,Forest Ave & Grace Ave,41.8727494212,-87.607899512,22,7/12/2016
81333,Field Ave & Girard Ave,41.8455724104,-87.520992517,8,9/13/2013
54018,Campbell Grove & Belmont St,41.7819430306,-87.6231565077,5,4/5/2013
7479,Elizabeth Ave & Randolph St,41.8904750625,-87.502045608,1,4/19/2013
9454,Franklin Ave & Loyola St,41.8370816463,-87.5318637344,18,11/15/2015
39057,Fairfield St & Austin St,41.7411018692,-87.6774571293,15,8/25/2015
81083,Eberhart Ave & Belmont St,41.7381747707,-87.683895483,12,2/23/2016
52893,Spaulding Ave & Luis St,41.8895103545,-87.6575540243,12,9/1/2016
89068,Elizabeth Ave & Junior Way,41.8587715207,-87.567025326,8,3/21/2013
11027,Avondale Ter & Belle Ave,41.835344483,-87.5295803098,16,8/13/2015
67172,Rockwell Ave & Grace St,41.7546602244,-87.5215171176,25,9/17/2015
24903,Harper Ave & Evergreen Blvd,41.8906233064,-87.5494573632,13,1/12/2016
87527,Lombard Ave & Hyde Ave,41.7524315025,-87.6964624814,8,9/10/2015
17523,Campbell Ave & Gladys Ave,41.8882080926,-87.6712020659,17,1/25/2014
83088,Ridge St & Cermak Plaza,41.7544596913,-87.5110311899,25,10/13/2016
94415,Avondale Ave & Fullerton Ave,41.7437211588,-87.5602360951,26,3/4/2014
33663,State Dr & Fletcher Ave,41.7324689995,-87.6536437588,15,10/6/2015
9882,Fort Ct & Schreiber Rd,41.780792057,-87.6182304862,10,12/3/2014
67524,Sheridan St & Madison St,41.7477582211,-87.6192449944,14,13/31/2013
61999,Leavitt St & Howard St,41.7548496122,-87.5461731773,15,11/8/2014
50829,California Ave & Diversey Ave,41.7502752512,-87.639729882,2,4/30/2015
77612,Museum Rd & Webster Ave,41.7533096686,-87.6212833783,15,8/26/2014
50893,Ada Ave & Wrightwood Rd,41.8765490292,-87.6661279427,17,1/2/2015
70370,Blackstone Ave & Rockwell Ct,41.7326324372,-87.5146393229,25,7/8/2013
6335,Cottage of & Elmdale St,41.7316010498,-87.6585427297,23,12/23/2013
73739,Commercial St & Walton St,41.7207534656,-87.5414443308,4,4/21/2016
29228,Wood Ave & Cortland Ave,41.8479454133,-87.6372512539,15,10/27/2013
38814,Clark Ave & Gladys St,41.7618007117,-87.6351442472,16,10/13/2014
61599,Sangamon St & Junior Ave,41.8464986585,-87.6407708863,13,10/28/2016
83747,Drake Ave & Monroe Ave,41.8601230445,-87.6448907834,16,1/5/2013
76831,Oak Ave & Milwaukee St,41.8716263495,-87.6614486849,18,9/27/2014
59424,Green Ave & Flournoy St,41.7673597815,-87.6482607147,1,12/13/2016
74511,Calumet Ave & Pierce Ave,41.776040762,-87.6112867997,15,7/6/2016
82000,Avers Pkwy & Cullerton Ave,41.8199186981,-87.6343705449,17,9/5/2016
35255,Richmond Ave & Sunnyside Ave,41.7305153117,-87.6468870777,5,8/18/2013
91732,Kedzie Park & Charleston St,41.7856943094,-87.5154897859,3,1/7/2013
72788,Mies St & Menomonee Ave,41.8079345546,-87.6834840399,14,11/16/2015
18415,University Ave & Coulter St,41.7748201964,-87.613517985,8,6/6/2015
66778,Stave St & Pershing St,41.889499074,-87.536643086,17,8/20/2014
80713,Woodlawn Ave & Bloomingdale Ave,41.8595491244,-87.5832095402,12,1/12/2014
44984,Desplaines Dr & Rockwell St,41.8411973513,-87.5792574451,15,4/28/2015
59241,Ada Ave & Dickens St,41.8506723437,-87.6788058066,7,4/24/2015
28771,Artesian Blvd & Milwaukee Ave,41.8404587754,-87.6216625572,21,13/19/2014
70073,Shore Ave & Rohe St,41.8104926426,-87.6043231548,25,4/13/2014
10384,Ashland Grove & Lincoln Ct,41.8431345769,-87.6689220511,20,13/31/2016
46139,Cornell Plaza & Coulter Pl,41.8380229144,-87.5802734634,20,11/21/2013
73155,Cannon Dr & Palmer Ave,41.7624684189,-87.6990051624,22,2/5/2015
2418,Blue Ave & Leavitt Ave,41.7755916391,-87.5002125103,8,6/27/2015
45634,Drake Ave & Erie St,41.8781028255,-87.6489838764,21,13/3/2016
48797,Blackstone Ave & Menomonee Ave,41.7853199959,-87.6293856783,22,4/21/2013
98143,Valli St & Wacker St,41.7274474157,-87.5072977342,21,2/9/2014
61693,Blue Ave & Winnebago Ave,41.7040090118,-87.6604418291,21,5/6/2013
21702,Ridgeland St & Winnebago Ave,41.8726768404,-87.5698694593,9,9/4/2014
54994,Clinton Ct & Huron St,41.8479762428,-87.5276466942,21,4/1/2013
86189,Francisco St & Eastwood St,41.8951379803,-87.6241514479,8,9/10/2016
62765,Glenwood Ave & Menomonee Industry,41.7251923063,-87.6590267214,21,7/9/2013
74154,Wacker Ave & Webster St,41.8483436534,-87.5427311271,6,11/24/2013
32861,McClurg Chicago & Lawrence Ave,41.8129393722,-87.6560201616,11,8/16/2014
67538,May Trail & Elmdale St,41.7956571387,-87.522857913,14,12/1/2015
15109,Mason Ave & Wellington St,41.7266620116,-87.6137233621,8,13/31/2015
12225,Western Ave & Elmdale St,41.8280307975,-87.678342499,25,10/9/2014
65409,Desplaines Grove & Quincy Blvd,41.8360901932,-87.5018853502,11,3/8/2013
79785,Southport Dr & Roosevelt Industry,41.8188996074,-87.5220696857,23,8/1/2016
22707,Wisconsin Produce & Lexington St,41.748489971,-87.5510406306,18,11/27/2014
82284,Mason Ave & North Ave,41.8724649547,-87.6514712987,12,5/24/2016
7465,Cuyler Ave & Kingsbury Ave,41.8723711826,-87.6004077314,17,10/28/2016
42260,Exchange St & Lawrence St,41.7752495417,-87.5911081655,13,7/3/2014
87036,Evans Ave & Berteau Ave,41.7919989131,-87.5927109407,4,13/22/2015
69255,Milwaukee Ct & Wacker Ave,41.8960608673,-87.6663806368,2,1/16/2013
88885,Manor Ave & Exchange St,41.8673789687,-87.5568557102,24,3/29/2014
95090,Claremont Ave & Taylor Ave,41.8418182485,-87.5151138406,20,7/26/2015
42987,Chappel St & Luis Ave,41.7936130112,-87.5774138527,7,10/23/2016
39572,Green Ave & Schiller Munoz,41.8029958886,-87.6457241042,14,11/18/2014
29790,Bissell Ave & Coulter St,41.8329250556,-87.5381932422,18,2/6/2015
54283,Oak Ter & Peterson Pkwy,41.7617413032,-87.6621613113,9,5/10/2015
90852,Emerald Ave & Montrose Mawr,41.7488946887,-87.5949086134,15,10/3/2015
98154,Talman Ave & Schreiber St,41.8101275374,-87.6432980337,21,8/5/2014
80149,Kilbourn Ave & Lunt Ave,41.8560075266,-87.586471251,13,3/10/2015
29670,Ada St & Balbo St,41.7246973691,-87.6735826259,17,8/26/2013
80075,Hampden Ave & Ontario St,41.7417328697,-87.6517115579,5,12/27/2015
49381,Wabash Ave & Buena St,41.8821529399,-87.6738024296,18,7/27/2013
62155,Desplaines Pkwy & Cuyler Ave,41.7801793345,-87.5669014093,12,6/12/2013
6488,Clybourn St & Sheridan Blvd,41.7901220176,-87.5795080863,7,10/15/2016
91408,Greenview Ave & Jarvis Ave,41.7857485079,-87.5057612847,21,10/5/2014
16648,Mies Ave & Elmdale Ave,41.7675648034,-87.6348922308,21,1/1/2015
94455,Marion Ct & Grand St,41.7971401328,-87.5793202626,23,6/20/2016
91590,Bissell Ave & Augusta Ave,41.7602462051,-87.5515600124,14,10/29/2014
22746,Kenton Dr & Cermak Ave,41.8078081428,-87.5341987915,1,4/3/2013
23245,Throop Ave & Lawrence Ave,41.7446337317,-87.575069855,2,11/6/2013
11737,Rhodes Ave & Garfield St,41.7609033852,-87.5237426017,18,10/29/2016
86840,Bosworth Ave & Waveland St,41.8917577304,-87.5459105692,23,11/25/2015
58442,Wisconsin Ct & Peterson Ave,41.7608615479,-87.5016878388,19,3/23/2013
99714,Emerald Ave & Dickens St,41.7943193902,-87.6031493337,20,9/28/2013
91317,Carpenter Ave & Columbia St,41.8823200424,-87.6653840488,6,4/18/2015
45676,Sheffield Trail & Chestnut St,41.7496310153,-87.64991296,10,11/18/2014
54867,Talman St & Schreiber St,41.8492459924,-87.6204016609,17,12/19/2014
51890,Wabash Plaza & Fletcher Ave,41.8780523209,-87.694976979,24,4/17/2013
83275,Benson Ave & Sheridan Pl,41.7401217328,-87.6959011853,17,12/15/2015
70526,Stetson Ave & Archer Ave,41.8408896225,-87.6393268609,11,3/28/2016
61052,Loomis Ave & Evergreen Ave,41.7264256623,-87.5524952908,15,2/22/2016
29970,Ashland Produce & Ohio Ave,41.8613106546,-87.6705659371,7,5/26/2014
74782,Dearborn St & Francis Buren,41.8889661619,-87.5665960339,20,3/20/2016
44579,Hoyne Dr & Madison Blvd,41.871073227,-87.6384538161,11,2/29/2015
2609,Franklin Ave & Wacker Rd,41.7466616831,-87.6524051295,26,1/14/2016
18324,Indiana Ave & Bryn Ave,41.7139410704,-87.678453833,24,4/4/2014
35959,Lakefront Blvd & Lexington Ave,41.8340941426,-87.6273192314,12,8/29/2013
75661,Greenview Ave & Leland Ave,41.7563317704,-87.6992148742,6,12/21/2015
94151,University Ave & Blackhawk St,41.887063074,-87.6354070348,19,11/26/2015
92386,Eberhart Ct & Superior St,41.8007771757,-87.6830166181,22,2/25/2015
40460,Green St & Wacker Pkwy,41.86998448,-87.561051428,4,7/25/2015
93334,Wacker Dr & Rockwell Ave,41.7999297203,-87.5609985463,12,9/9/2014
43454,Stony Ave & Jackson St,41.897962711,-87.5606788997,14,5/27/2013
84124,Rhodes Ave & Augusta Ave,41.8318767991,-87.5404314572,26,4/14/2014
7385,Monticello Ave & Grace St,41.8673894626,-87.5604752799,16,12/17/2013
37022,Morgan Ave & Winnebago St,41.7536700392,-87.5085415718,7,10/14/2015
41015,Eastlake Ave & Archer Buren,41.7017262986,-87.5657050295,26,5/9/2015
12485,Normal St & Morse St,41.7820866088,-87.5299473567,4,8/11/2014
27821,Mies Ave & Merchandise St,41.887539577,-87.6830060715,24,5/3/2016
52325,University Ave & Exchange St,41.8715284211,-87.590163298,26,6/10/2016
82471,Spaulding Ave & Lake Ave,41.8789407106,-87.5723878789,15,2/19/2016
36955,MLK Ave & Ainslie St,41.7995939084,-87.5788314855,3,10/30/2014
67512,Noble Ave & Berteau Ave,41.8200841303,-87.6070605144,15,10/19/2015
94630,Logan Ave & Irving St,41.8321831011,-87.5110884912,24,3/24/2014
2814,Carpenter Dr & Franklin St,41.7531292166,-87.5304474944,19,10/13/2016
78832,Wells Ave & Fullerton Pl,41.7601633894,-87.5246313042,4,9/28/2014
31353,Avondale St & Fargo Ave,41.8636208922,-87.6003476452,13,3/13/2013
71338,Pine Ave & Chicago Ave,41.881671399,-87.638316093,23,9/5/2013
46274,Green St & Elston Ave,41.8519199671,-87.5377305637,9,9/11/2014
5472,Hoyne Ave & Fargo St,41.7928651629,-87.5496583727,3,2/27/2015
7217,Monticello Ave & Monroe Rd,41.7438205326,-87.5063520731,10,13/28/2016
11193,Elston Ave & Hirsch Plaza,41.8949972552,-87.6942922102,4,11/10/2015
93925,Mies St & Altgeld Mart,41.8359648813,-87.5915226114,20,6/25/2013
71010,Wallace Ave & Belle Ave,41.749087692,-87.6436694339,17,10/24/2013
94981,Glenwood St & Berwyn Rd,41.8719465875,-87.6121915171,17,10/1/2015
17164,MLK van & Archer Plaza,41.8825369866,-87.6655183684,15,5/21/2013
21753,South Dr & Berteau St,41.8672077165,-87.5866584851,2,13/14/2014
17084,Vernon St & Flournoy Ave,41.8593452618,-87.6577803188,11,1/30/2016
85974,Franklin Ave & Harrison St,41.8315174014,-87.5741430439,24,7/1/2014
67618,Elston Blvd & Concord Ave,41.839384061,-87.6493867498,17,9/3/2016
84277,Ada Blvd & McDowell Plaine,41.7440236633,-87.554133381,24,8/27/2016
14434,Hoyne Blvd & Sheridan Ter,41.7170860066,-87.6292605798,1,4/28/2013
12369,Clybourn Ave & Lincoln Ave,41.800083455,-87.6368684529,26,13/1/2016
79185,Ritchie Dr & Altgeld Ave,41.8534833175,-87.6582859761,2,10/16/2014
19715,Elizabeth Park & Buena St,41.8948897759,-87.6827130025,3,2/6/2015
73664,Evans Dr & Junior Ave,41.8492069271,-87.6641156971,14,3/29/2014
41969,Commercial St & Lawrence Ave,41.8597909022,-87.5850764211,17,3/12/2016
87385,Elston Ct & Grand St,41.7024563801,-87.6065697751,9,5/17/2016
9066,Richmond Dr & Blackhawk St,41.8596164402,-87.5695657818,4,1/31/2016
23443,Field Ave & Garfield St,41.7889476576,-87.6984060817,20,3/31/2016
67058,Logan Ct & Montrose St,41.8541228466,-87.5531540576,17,13/1/2014
92975,Mies Island & Touhy St,41.875217682,-87.6201759852,11,10/3/2016
62351,Marshfield Ave & Bryn St,41.7348073937,-87.6811326956,12,3/28/2013
73184,Oak Ct & Pearson Ave,41.8395403412,-87.5320280615,10,2/15/2014
34813,Eastlake Ave & Hubbard Ave,41.7782442939,-87.6848799635,23,8/8/2016
99564,Normal St & Elm Rd,41.7726036278,-87.503072461,20,11/22/2014
62384,Emerald Ter & Jackson Ave,41.78734345,-87.5562670452,17,10/20/2014
52935,Troy St & Erie Ave,41.7813885721,-87.5892142936,10,1/6/2013
3016,Ellis Island & Noyes St,41.737524872,-87.551342866,16,10/7/2015
8007,Oakley Rd & Harrison Park,41.8140048862,-87.6382331115,11,5/15/2015
57978,Michigan Ave & Ohio Industry,41.7384407085,-87.5371603657,21,3/4/2016
3538,Evans Ave & Rockwell Blvd,41.8191904115,-87.6560610298,10,6/13/2013
79754,Throop Ave & Grace St,41.8224780678,-87.6561565838,19,2/15/2015
33751,Ritchie Ave & Wacker St,41.7725874036,-87.615029162,9,12/9/2013
90025,Kingsbury Ave & Jackson Ave,41.8484895058,-87.6004116924,8,9/21/2016
3427,Normal Blvd & Balmoral St,41.8158827172,-87.653366222,8,4/1/2013
62081,Fairfield Ave & Washington Ave,41.7202727764,-87.5031765292,25,5/14/2015
84433,Kimball Jr & Archer St,41.7726143252,-87.5353405563,18,2/30/2015
20248,Desplaines St & Irving Plaza,41.8263443438,-87.5975590736,25,13/23/2013
7915,Saginaw Ave & Fargo St,41.8830691752,-87.6695294099,22,9/16/2013
26397,Aberdeen Ave & McDowell St,41.8713643174,-87.5668472836,16,9/9/2015
101,63rd St Beach,41.78101637,-87.57611976,23,4/20/2015
40228,Sacramento Ave & Schiller Ave,41.8517115028,-87.6672512857,23,1/28/2014
21478,Cityfront Ave & Division St,41.896501109,-87.5444147467,19,12/22/2014
40145,Cannon Ave & Garfield St,41.7808479658,-87.5024191279,10,8/4/2016
43860,Wacker Ave & Superior St,41.8597806192,-87.6739983814,16,13/24/2013
92584,Emerald Ave & Lake Ter,41.879202337,-87.5538945177,16,7/27/2016
71573,Wood Ave & Wrightwood Buren,41.8502515686,-87.6292938808,15,8/3/2015
40950,Marine Ave & Altgeld Ave,41.877364387,-87.6251877092,21,11/5/2014
93534,Dearborn Ave & Buena Munoz,41.7063363738,-87.5919708538,14,5/17/2015
16462,Cityfront Ave & Monroe Ave,41.8513738553,-87.5455436745,13,8/25/2014
26819,Canal St & Jarvis Ave,41.7644918269,-87.6753964288,3,7/9/2014
54013,Kenton Chicago & Rockwell Ave,41.8395935304,-87.6397388358,12,11/6/2014
47760,Greenview Ave & Wellington Pkwy,41.7182694953,-87.653961045,23,13/28/2016
63079,Dayton Pl & Menomonee St,41.7622017375,-87.5770801186,12,13/16/2013
52584,Prairie Ave & Hyde Rd,41.7094514087,-87.6941998191,1,10/21/2015
88652,Rhodes St & Lake St,41.7168555068,-87.632450582,26,6/19/2014
58007,Prairie St & Coulter Ave,41.8858439609,-87.5214506946,1,2/10/2014
